Date,^GSPC,VGK,EWJ,EEM,FXI,AGG,HYG,GLD,DBC,VNQ,BTC-USD,DX-Y.NYB
1999-01-15,251.8443,89.2888,251.8006,165.9454,143.8612,99.1053,182.9082,170.6933,187.4273,119.4275,71.5213,147.3847
1999-01-22,250.6148,94.3444,252.1444,170.9352,142.8916,99.7083,190.7427,170.6346,182.2047,120.748,72.8547,148.6608
1999-01-29,258.1327,94.7125,262.5026,171.3662,142.6825,102.2415,191.9313,174.9865,183.1618,121.6969,73.982,152.7574
1999-02-05,264.2374,100.5619,263.386,172.762,147.4618,102.3365,187.7139,175.9026,183.2389,125.35,75.6629,151.877
1999-02-12,271.5326,96.4789,268.3019,168.2821,148.9499,105.7357,195.0326,172.709,183.4621,125.2712,75.0213,151.743
1999-02-19,273.4917,96.8821,265.4343,170.0933,146.1197,104.6068,197.6593,173.3971,181.9862,124.9926,76.3009,159.115
1999-02-26,270.1365,96.4225,276.1589,173.3913,143.2592,105.6183,192.8856,178.1651,187.8932,125.7439,78.5641,159.9059
1999-03-05,270.7356,95.8618,263.3506,172.1778,144.0754,107.087,196.6234,180.5584,191.619,125.7805,77.5562,160.0123
1999-03-12,272.7347,98.7271,262.9619,174.9544,146.7412,108.2618,196.7452,177.7322,197.6867,127.7021,79.5284,165.176
1999-03-19,277.4887,103.2636,257.3355,171.1703,143.411,111.7999,197.6487,178.4726,204.4945,128.9088,79.3365,163.6555
1999-03-26,280.305,105.4653,250.9289,172.4789,148.4959,115.972,200.0977,177.1808,201.7616,129.7016,76.9248,166.3562
1999-04-02,279.8524,108.1032,239.9497,173.8801,147.2289,116.7397,199.6778,178.6095,202.2745,133.1448,80.8603,165.2588
1999-04-09,283.7616,106.7773,243.4221,174.9397,143.8083,116.9384,199.8442,174.6008,200.689,136.2555,81.6933,165.3735
1999-04-16,293.7381,104.5024,245.4601,172.6521,142.2921,114.8041,197.3887,174.8653,202.9948,140.1211,81.68,168.5719
1999-04-23,293.8901,101.6056,241.1158,173.0202,143.3973,117.1317,199.0527,177.7201,207.2945,141.7517,80.494,167.1898
1999-04-30,301.2296,99.5242,240.6499,170.1128,144.7786,120.2825,200.3731,178.316,207.5217,143.3384,80.9666,170.4663
1999-05-07,306.7956,98.5843,239.9099,175.0555,143.8104,120.69,204.4307,174.4078,208.284,145.3922,80.166,166.1898
1999-05-14,303.9207,99.3043,239.988,176.777,145.5497,121.5883,206.8745,178.3134,211.8646,149.9222,78.7832,165.5193
1999-05-21,309.7784,98.9671,244.0307,177.6595,145.4,122.0097,209.0517,178.4141,214.1985,151.7926,83.5551,170.0161
1999-05-28,310.6542,97.2956,239.1685,175.4488,145.2446,122.1853,210.9159,177.0375,222.6318,157.0206,84.5538,174.4293
1999-06-04,309.1532,98.5194,236.2364,180.3268,141.5951,123.4674,210.5339,177.9685,216.4922,156.8425,83.71,175.1632
1999-06-11,313.6361,98.2816,241.7504,185.2291,143.0901,125.0607,209.082,180.3211,215.617,154.7403,85.5153,174.2999
1999-06-18,310.8872,96.6483,244.684,187.4397,143.8493,127.6626,207.8263,180.8244,209.0889,153.7446,84.7928,178.2583
1999-06-25,312.7997,98.6248,244.3621,183.7472,147.8057,128.2108,204.0394,178.04,215.0927,155.8739,85.8086,173.2165
1999-07-02,318.311,98.8898,250.1399,183.1256,155.5458,129.0073,205.3432,182.2537,211.598,156.7576,89.0217,173.2012
1999-07-09,312.5929,98.827,251.0101,181.1035,154.7807,129.591,205.7946,185.1984,216.5593,154.8263,90.3331,176.646
1999-07-16,323.5016,96.0962,261.7063,181.2612,156.2664,132.0002,210.1864,185.5222,221.5132,156.6007,91.7471,172.7852
1999-07-23,332.9851,95.1322,265.7491,185.4758,156.3563,134.4418,210.824,180.4268,216.797,158.2212,97.1316,170.7383
1999-07-30,350.1088,93.9,266.5001,185.2187,153.1031,133.4178,206.7322,182.9639,221.8007,160.4357,99.1895,168.3385
1999-08-06,349.3817,89.8425,267.2335,189.561,155.2006,136.32,213.7196,181.326,219.0311,155.9646,101.7738,164.121
1999-08-13,346.8807,89.1399,259.741,191.7199,160.3618,137.022,216.5139,177.1215,221.468,154.6037,102.9782,161.2657
1999-08-20,351.9345,88.8847,247.7796,188.1938,158.1049,139.916,218.3414,181.5986,223.4075,151.6431,100.9916,162.0002
1999-08-27,352.3882,90.01,242.8546,188.005,157.2807,142.2269,217.0073,184.3805,226.8934,152.6057,102.4373,164.2821
1999-09-03,358.3132,93.5027,245.534,186.7849,156.9903,138.5925,221.5525,177.5245,230.9081,154.1756,98.2518,164.2123
1999-09-10,357.2073,91.042,239.7781,187.5603,160.4868,134.2014,221.623,175.4305,229.4375,155.7945,100.2294,164.4915
1999-09-17,357.971,90.4463,239.6741,183.7215,158.1347,131.5195,223.0134,173.4931,221.403,155.5703,99.6895,168.6871
1999-09-24,344.337,91.8739,235.5027,185.214,162.4325,131.9041,214.4507,177.4549,223.4316,156.1647,102.2649,171.9905
1999-10-01,346.4505,91.7246,236.715,185.991,160.4506,133.5565,216.6825,173.1784,221.1019,156.9571,106.3633,169.2362
1999-10-08,354.6628,89.4358,230.2479,189.5557,161.0652,133.177,218.8339,174.8438,222.6059,157.8144,107.1382,166.1662
1999-10-15,361.8013,89.0376,228.2115,189.3725,158.5564,132.4766,221.5107,172.4714,220.3997,155.6348,107.2971,169.9028
1999-10-22,367.3807,88.0366,225.438,188.9168,159.4728,133.3661,224.6268,173.6912,223.3506,152.8747,106.2005,169.9114
1999-10-29,363.4271,89.0642,226.6929,190.4274,160.8723,132.3994,220.3252,174.0501,222.9932,155.1141,107.8429,165.8198
1999-11-05,370.3738,91.5376,234.6063,193.8407,161.7531,128.269,219.5862,175.389,229.2739,150.2799,112.0502,167.8183
1999-11-12,366.6167,85.5696,238.0817,195.2878,159.4007,129.4953,214.6765,173.1088,230.4931,150.5035,112.204,172.1231
1999-11-19,366.4065,86.5473,245.2966,196.3469,165.5522,128.3204,211.256,176.4589,235.1679,152.2157,109.0332,176.2507
1999-11-26,368.0498,80.3452,246.9287,192.6061,168.534,130.2211,212.3691,180.7922,229.5203,155.8742,108.4711,178.8225
1999-12-03,366.981,80.2689,236.3624,188.7798,162.4619,128.0521,218.5712,177.9729,225.5878,158.7198,108.7375,180.4152
1999-12-10,370.6324,79.0977,229.1617,191.1617,159.596,124.9507,211.4541,175.8109,225.345,158.6328,110.3073,188.0749
1999-12-17,383.5681,81.5519,225.4623,191.7089,155.4562,122.7582,212.3362,174.3762,229.5583,155.8934,111.516,189.6637
1999-12-24,379.47,83.9866,227.2175,188.5616,157.0571,119.0739,214.2905,173.5206,224.3295,162.3137,110.061,186.5749
1999-12-31,383.1136,82.6886,226.8535,191.9572,158.9634,117.6928,219.4223,174.3045,224.3115,162.2727,110.0462,179.9758
2000-01-07,377.2589,84.3718,226.8417,191.9051,161.675,115.6404,214.9462,176.2348,223.0669,164.4444,109.1273,174.9795
2000-01-14,393.666,84.5641,221.8283,191.9372,165.7499,116.7024,211.4937,175.1332,225.528,166.4574,110.8276,172.2124
2000-01-21,404.3072,87.0027,214.5692,190.4247,167.8971,120.5466,203.3945,167.7946,228.3106,169.9153,108.9503,173.0081
2000-01-28,419.232,87.9626,204.1382,189.7502,167.4576,118.8582,206.4186,168.0071,228.2663,171.6501,110.0366,175.4936
2000-02-04,419.3322,90.1993,202.0008,191.8303,170.578,117.7708,203.2287,168.8141,222.7026,168.397,112.6808,168.6443
2000-02-11,412.5738,89.5123,202.6917,189.7287,169.3794,116.313,207.996,168.998,219.7486,166.3287,109.253,166.0046
2000-02-18,421.3738,86.8651,198.2794,190.0842,174.5038,114.0319,210.0329,165.797,222.6916,169.3653,109.1486,161.0223
2000-02-25,419.1112,84.5121,203.002,189.1662,179.3927,114.1044,206.5075,168.579,225.7112,166.8953,108.1319,160.4013
2000-03-03,415.0596,83.2421,203.1192,187.851,177.6816,113.3303,202.2142,166.5336,222.1504,167.5183,104.4225,160.3546
2000-03-10,414.7232,85.6012,207.1091,183.3197,180.4674,115.2409,207.1534,167.9354,218.8318,169.2668,108.4528,162.2106
2000-03-17,404.7377,87.6619,204.0433,183.3766,176.7734,116.1745,206.2704,167.054,219.9471,168.9834,106.237,162.1271
2000-03-24,397.3986,87.0383,202.445,179.2068,174.4759,114.074,203.3112,165.671,212.6325,173.1536,107.4049,164.3091
2000-03-31,400.2244,84.0155,204.2597,177.786,171.0229,113.29,202.6825,168.6673,216.7769,170.7008,107.7939,158.7331
2000-04-07,402.4665,84.5461,208.4613,176.3196,171.1799,112.44,199.316,163.2749,215.9413,167.4616,107.8894,159.5093
2000-04-14,403.8344,82.9456,212.845,174.9717,167.8139,113.1789,196.3123,162.7198,209.5758,161.4353,104.0931,164.5082
2000-04-21,404.4975,82.7771,216.5425,178.17,162.2255,114.4005,200.5626,166.1846,211.6786,160.8723,102.3726,171.6989
2000-04-28,405.0888,83.5844,215.1493,178.0896,165.7754,115.1534,202.0203,167.765,207.5915,159.2636,98.974,167.2248
2000-05-05,411.665,85.7316,220.2403,175.7094,162.5923,113.8173,200.0821,171.4819,210.4141,155.5756,98.8319,176.1461
2000-05-12,393.3567,81.1382,219.2588,176.7818,160.1166,113.0677,197.6657,171.5267,212.7282,154.6253,97.1783,174.6147
2000-05-19,385.14,80.8899,215.7363,174.4131,155.5537,110.626,199.7903,166.6861,211.1962,151.521,96.7055,176.7648
2000-05-26,395.0192,80.6808,214.8792,170.863,156.7499,110.6667,200.0631,166.9803,218.6895,149.5788,95.8668,179.747
2000-06-02,404.0257,80.8949,218.331,175.4735,160.7438,110.1238,201.305,169.2036,216.4802,152.5708,96.6453,172.536
2000-06-09,403.6615,79.7462,217.9169,172.7453,158.1033,110.3847,192.4104,165.6259,214.4824,153.4753,99.8152,180.8161
2000-06-16,412.8147,77.7214,214.8177,175.2569,157.215,109.3338,189.65,169.4856,211.8277,156.6243,100.4074,185.6485
2000-06-23,399.377,76.4054,214.3235,169.574,155.6579,108.2471,184.6509,168.9281,206.7778,156.0732,99.8979,183.1937
2000-06-30,398.9683,76.3424,209.9693,170.0139,156.3363,106.6819,181.3257,164.8549,206.5444,151.6165,98.3367,194.1366
2000-07-07,394.6081,75.8014,206.7662,163.7148,156.3515,108.1185,179.1734,168.3952,208.5525,152.5017,96.1873,189.6644
2000-07-14,412.1136,76.0544,211.5501,161.8839,158.6414,106.5525,174.174,163.8571,208.9071,148.307,96.2621,188.9042
2000-07-21,388.063,78.1921,209.8166,163.4506,157.6333,104.9024,174.1343,167.8728,209.8236,149.5574,99.1617,188.6118
2000-07-28,386.3787,81.4445,206.8984,162.3341,156.6856,105.017,170.2657,165.3489,215.0183,151.4264,103.1541,198.5244
2000-08-04,384.8683,84.4577,204.0922,159.0203,154.1747,105.0084,170.3955,165.5429,214.3514,147.885,102.4333,200.4555
2000-08-11,377.1245,80.2877,200.7532,160.4412,149.4517,105.0378,174.5195,161.2616,213.9081,146.0979,101.6581,203.3751
2000-08-18,371.1,80.1685,198.4254,157.1097,146.7975,104.7518,170.5679,164.2229,211.3313,149.8418,103.2001,201.2631
2000-08-25,363.7686,79.463,200.3768,155.3163,146.7349,102.8771,173.1086,166.1612,217.6521,151.4478,105.8985,199.969
2000-09-01,372.9971,80.6247,205.6416,157.3348,146.3051,103.1091,170.3069,165.8439,214.8874,150.4607,103.621,196.4651
2000-09-08,360.491,82.131,209.6139,158.6351,144.6461,102.4261,168.7422,167.7619,218.6168,149.364,99.6754,194.5117
2000-09-15,362.3207,82.6046,206.0596,156.5791,147.639,100.8928,168.4303,165.052,215.8502,148.8852,100.952,190.2472
2000-09-22,365.5071,81.641,201.0077,154.2519,149.0895,99.946,167.2267,162.033,206.108,148.3586,101.2456,187.6875
2000-09-29,365.8762,84.2778,207.3376,156.3492,147.0696,100.802,166.0395,155.1174,210.9672,148.9999,102.7353,185.8787
2000-10-06,375.4187,83.8759,200.2063,151.5032,147.479,102.4469,161.9656,150.9309,213.8692,152.2908,104.1717,186.469
2000-10-13,370.9508,82.8019,193.4867,152.1363,148.1969,101.1376,157.9633,155.6411,211.211,150.3581,105.3889,183.5772
2000-10-20,363.1656,83.4532,191.3938,154.7334,147.8815,101.6669,157.0353,155.4333,207.8596,152.5386,107.3086,183.9254
2000-10-27,364.5341,81.6806,197.6091,152.0412,146.7474,101.3691,157.7875,156.2211,206.4414,156.1846,108.3296,184.2895
2000-11-03,381.4098,84.5412,193.54,148.4786,145.9162,101.0919,157.9759,157.33,205.1203,156.6225,109.3135,183.6384
2000-11-10,372.2485,83.5086,191.1776,149.0007,144.5104,100.8446,160.6165,159.4311,204.9611,154.5899,112.5786,185.2975
2000-11-17,356.2854,83.0359,196.7317,151.133,141.5357,101.6718,160.4737,159.857,205.218,157.4701,115.5625,189.0686
2000-11-24,358.1852,81.1513,195.1078,154.3024,142.3624,99.2746,161.8295,162.5556,207.7042,159.0137,117.1007,187.7786
2000-12-01,362.7957,81.8723,202.254,154.1749,142.0669,97.3928,161.7515,164.5167,212.1986,159.6532,114.77,185.7078
2000-12-08,356.2657,79.5575,196.7282,153.5471,139.8756,98.7071,161.1029,167.2601,215.7402,160.3666,113.7921,188.5025
2000-12-15,362.301,81.4756,192.9933,149.3827,138.6472,98.9075,160.7663,165.8161,216.1604,159.8539,112.5216,182.1769
2000-12-22,354.9271,82.0369,192.8342,148.3935,136.9602,96.8927,161.8158,163.1334,219.9181,158.7579,108.7164,183.6443
2000-12-29,360.4206,82.2245,193.399,148.8169,139.4818,97.9433,156.2911,161.2054,227.7936,159.8807,109.4654,181.328
2001-01-05,358.5195,84.2022,199.8612,147.5282,138.5388,95.2987,156.2411,159.6378,230.9507,159.2606,111.3584,188.5424
2001-01-12,346.944,88.2687,199.0401,149.9022,134.2248,93.8449,154.4843,155.9766,233.9371,150.7478,110.5538,182.3459
2001-01-19,344.9149,88.8442,198.7969,150.6113,134.7349,93.0113,152.5726,153.9559,230.0174,153.165,106.9506,183.8073
2001-01-26,360.0272,86.9417,197.7263,148.9402,133.1109,91.0247,153.4902,154.7635,229.618,152.8757,105.316,181.8826
2001-02-02,359.8231,88.4556,196.9022,152.2488,135.0291,92.314,152.8393,150.4049,225.5274,154.6852,103.1203,182.4105
2001-02-09,357.2137,90.4252,195.5486,151.057,132.3581,92.3526,155.3155,150.644,226.7191,152.8873,101.5439,190.1434
2001-02-16,355.2752,91.2731,188.2385,150.0635,132.8283,90.6541,155.8319,151.407,217.8218,155.6868,101.8496,193.8404
2001-02-23,364.4743,90.8106,181.3988,154.9506,133.8973,88.6944,148.8427,153.5478,214.689,152.8484,102.7273,194.3995
2001-03-02,373.4694,95.4909,181.7799,159.5147,132.2664,89.6013,146.0308,154.3354,217.6099,154.5565,104.4258,198.2921
2001-03-09,369.1289,94.4104,179.4032,157.7999,135.6763,90.4103,145.0831,156.1815,212.2556,151.6872,104.7833,205.6835
2001-03-16,374.3936,94.4657,177.5794,156.9468,128.9555,88.4115,147.1471,157.3634,214.5964,150.8717,104.5455,217.2062
2001-03-23,362.4947,93.8059,176.4525,160.0811,129.0371,88.9162,147.3154,159.3207,211.893,150.2308,101.2196,217.9452
2001-03-30,362.7475,96.3601,187.0887,162.368,129.4288,88.5707,144.4009,161.0062,210.1534,150.3823,103.2636,222.5408
2001-04-06,366.9344,94.9164,188.7121,165.1003,127.112,90.0923,144.2851,157.4602,215.9235,146.3249,105.1609,217.0724
2001-04-13,372.4129,94.0618,189.0944,165.7978,125.1114,92.2149,142.4342,159.2023,217.4625,149.8919,107.162,211.8665
2001-04-20,356.6635,93.5818,191.4757,166.0794,123.7412,94.4363,139.2859,158.5568,217.4195,148.5244,104.3719,215.4299
2001-04-27,358.9517,90.9405,196.3728,169.5836,123.8134,93.3753,136.1678,161.808,217.5325,150.3216,110.1009,218.2609
2001-05-04,369.2538,90.1667,192.8164,168.6056,125.5634,93.2065,138.3797,164.2922,218.9368,153.8134,111.6506,217.544
2001-05-11,367.9889,85.2418,197.8988,165.599,120.1245,92.108,137.8429,164.7925,215.5812,153.2067,113.4622,221.0108
2001-05-18,367.7809,84.4105,191.2238,167.2517,118.8966,94.396,137.5874,163.3652,216.0283,154.1141,118.0561,222.1771
2001-05-25,372.9647,81.7786,195.1089,168.8376,119.051,93.9025,139.2908,165.8124,221.2064,152.5702,117.6812,228.8425
2001-06-01,381.3698,80.411,203.9062,169.5407,118.8121,93.5161,138.84,170.0392,219.9281,153.7799,116.2069,225.8043
2001-06-08,388.985,79.0962,208.6985,169.9262,121.3248,95.1789,138.5184,174.1276,223.4127,154.9149,114.1474,223.3274
2001-06-15,388.2464,78.6063,221.376,172.2642,123.6656,98.0229,136.2671,173.6301,222.5098,158.4883,114.8275,224.6612
2001-06-22,388.3894,78.3347,221.9679,168.9612,124.1479,97.5959,138.6247,174.74,225.0403,157.2218,114.4149,224.0461
2001-06-29,396.9926,79.1146,225.0468,165.6971,123.4615,97.5527,136.8892,168.489,227.1892,152.8635,110.6129,228.2007
2001-07-06,398.5211,78.1998,221.4617,165.8758,125.0145,98.411,135.1334,167.4865,228.2168,153.8106,113.4588,224.1049
2001-07-13,391.5963,78.7231,220.578,163.635,126.1966,98.2674,134.2838,172.2027,224.7037,152.5207,117.215,221.8041
2001-07-20,382.0358,80.1435,218.4465,169.2662,128.0924,99.4283,133.8095,173.3211,223.9257,153.4618,119.4811,224.1494
2001-07-27,385.8095,79.3651,223.7039,168.1992,124.5435,100.774,133.7776,174.081,221.1001,155.0224,123.151,230.4693
2001-08-03,400.0103,80.4364,226.0562,173.1615,124.3769,99.9889,128.6877,177.582,221.5365,154.0697,125.1467,233.0833
2001-08-10,397.3623,81.9697,228.568,174.2266,122.8034,99.7776,128.3851,178.3277,225.6463,156.8971,125.085,232.853
2001-08-17,382.3117,82.4328,236.3019,175.0522,124.9743,99.9096,131.022,180.1984,227.7631,156.584,127.3456,231.9173
2001-08-24,383.8402,83.0729,231.2082,175.2275,125.029,100.1253,132.4702,179.6389,226.8043,158.4658,130.1112,228.0515
2001-08-31,382.58,85.3845,236.1054,174.3962,127.2469,102.527,134.0931,177.502,222.1214,158.7986,133.4297,228.2505
2001-09-07,391.847,87.8713,230.4001,170.6018,126.284,100.9582,133.784,180.8458,224.4952,162.1327,134.6116,233.4976
2001-09-14,401.5581,89.6476,230.9756,171.7446,128.1737,100.6801,135.4156,184.3921,228.354,161.6997,132.549,238.5817
2001-09-21,402.2257,90.8489,225.8103,170.1098,126.7678,100.6322,135.6406,185.6147,229.2315,163.1424,136.7585,245.23
2001-09-28,401.6132,92.9192,237.1469,173.0535,129.0411,103.7897,139.2929,189.236,228.2174,161.598,131.7149,240.454
2001-10-05,400.1556,94.2256,238.5759,174.9114,128.484,106.5245,137.8959,192.9997,222.8632,158.4303,137.5579,234.1737
2001-10-12,386.1278,94.7802,242.754,177.657,131.4507,104.5878,138.7043,194.3951,219.5116,157.6228,137.1274,235.8515
2001-10-19,393.1055,91.8994,244.677,175.54,127.6867,105.2797,141.9654,191.0004,224.3755,159.198,139.5154,248.5158
2001-10-26,385.7645,92.7447,256.8871,179.8064,125.9326,105.4949,144.318,198.5422,223.7245,156.525,142.029,246.718
2001-11-02,390.5285,93.4425,266.8996,180.0573,128.6565,104.485,145.2511,198.7446,226.9943,156.0646,147.2073,241.992
2001-11-09,414.6003,95.4706,261.2368,180.3738,128.5812,106.7731,147.4918,196.4102,227.1069,156.2396,145.9162,243.7826
2001-11-16,408.152,98.5517,275.0928,181.7013,131.4955,105.9096,147.1555,195.9696,227.2074,156.308,150.069,236.8959
2001-11-23,402.8827,100.1446,271.607,175.5624,130.3987,110.4277,147.9217,203.1854,225.2362,157.6332,149.0572,236.4592
2001-11-30,399.8778,98.2427,257.562,177.1336,132.7124,108.8432,146.4328,207.5946,231.0678,157.392,153.1924,240.8188
2001-12-07,401.1433,99.5325,257.2509,175.5128,132.1589,110.9411,146.9118,208.7706,233.7561,152.5599,154.4029,238.8657
2001-12-14,397.9821,104.3984,262.5145,172.3185,132.362,111.8548,149.7888,212.3662,233.5501,152.6471,157.9026,242.4411
2001-12-21,406.6812,104.7228,261.4984,175.9498,129.6876,113.7256,152.4936,209.7984,235.9856,156.0438,160.5565,237.0175
2001-12-28,413.5625,101.7278,273.8173,179.6328,132.0341,112.3723,151.0824,216.3623,242.1056,157.2763,156.6873,232.6862
2002-01-04,425.1715,100.5691,282.2741,184.0185,135.7474,109.441,153.0891,216.7882,243.5311,159.604,157.5221,237.68
2002-01-11,415.5979,101.7074,291.8175,185.65,136.079,112.3036,154.6307,227.0439,252.1594,161.9172,156.9266,244.2873
2002-01-18,415.2131,104.1314,309.6897,186.7728,134.5783,114.4676,154.0207,236.1879,257.3451,161.792,163.4808,234.6035
2002-01-25,406.4804,102.2624,305.6441,191.3029,133.1238,111.7873,157.7469,240.9433,262.9891,161.5249,168.5515,232.6695
2002-02-01,404.3899,102.3978,306.5501,196.4354,132.7397,113.8024,158.7869,241.4381,262.0372,163.5447,165.7626,236.2088
2002-02-08,409.7222,104.1761,296.5221,199.1529,131.6845,113.6789,160.0874,242.4275,258.0888,163.7184,173.0837,239.1999
2002-02-15,417.9433,104.0902,302.9407,198.0606,130.6745,115.2637,165.6017,241.2413,262.8011,166.9576,171.7349,234.2804
2002-02-22,437.0195,100.5591,298.6845,198.738,132.0492,115.4775,160.2297,241.5334,265.6832,164.6045,166.4132,239.2628
2002-03-01,422.5644,104.8379,317.1895,199.0853,133.8488,115.9837,166.1508,239.8113,268.1801,165.5858,168.4722,246.0801
2002-03-08,428.3696,110.124,308.9227,198.3874,134.8914,114.3193,165.0883,241.4349,272.841,162.6964,169.2098,246.1225
2002-03-15,439.6409,109.9806,289.9353,203.0838,132.9809,115.6354,165.8902,249.0859,270.9549,164.6875,172.2389,257.2798
2002-03-22,448.0933,111.6809,284.208,206.2539,133.905,113.833,166.5292,249.3955,265.9967,165.284,173.8271,264.2798
2002-03-29,461.8631,110.4665,298.2905,209.2666,132.1624,114.6347,166.0151,243.8002,265.1773,169.943,172.4674,258.4492
2002-04-05,477.4702,113.6955,303.8276,211.584,134.8108,118.7887,168.0729,244.3977,270.3644,171.5786,173.1998,265.1597
2002-04-12,489.26,113.294,294.42,213.287,136.3183,121.7133,171.2685,240.2268,272.2274,168.9768,172.9219,265.0393
2002-04-19,494.8757,114.119,295.5072,212.0555,135.7917,122.9862,172.2907,238.4968,268.7414,172.4998,179.9847,277.6946
2002-04-26,498.7349,117.5292,292.2842,211.6169,137.9675,121.942,176.3593,240.2756,271.7185,174.7832,175.6586,276.8144
2002-05-03,486.8552,118.3965,300.896,212.8569,137.7024,123.002,175.7856,240.5064,270.2075,178.7805,173.3705,279.6179
